bathrooms,bedrooms,floor_location,link,neighborhood,parking_spots,price,stratum,surface,total_levels,yard,backyard,remodeled,terrace,residencial_building,pool,status_en construccion,status_lanzamiento,status_nuevo,status_para entrega,status_sobre planos,status_usado,city_cali,city_jamundi,city_palmira,property_type_apartamento,property_type_casa,property_type_lote o casalote
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-tejares-de-san-fernando-vp1188657-Liderazgoasesoriasinmobiliarias,tejares de san fernando,0.0,700000000.0,4.0,500.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-valle-grande-vp1123737-Liderazgoasesoriasinmobiliarias,valle grande,0.0,490000000.0,2.0,320.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cuarto-de-legua-vp1116583-Liderazgoasesoriasinmobiliarias,cuarto de legua,0.0,2100000000.0,4.0,1.6400000000000001,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-gran-limonar-vp1116564-Liderazgoasesoriasinmobiliarias,gran limonar,0.0,530000000.0,4.0,250.0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1207727-ospinaperezyasociados,el refugio,0.0,465000000.0,5.0,205.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-floralia-vp1200716-ospinaperezyasociados,floralia,0.0,84500000.0,2.0,84.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-cordoba-vp1199144-ospinaperezyasociados,ciudad cordoba,0.0,99000000.0,2.0,140.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1199987-ospinaperezyasociados,caney,0.0,295000000.0,4.0,190.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-20-de-julio-vp1199115-ospinaperezyasociados,20 de julio,0.0,210000000.0,3.0,161.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-santa-fe-vp1199118-ospinaperezyasociados,santa fe,0.0,275000000.0,3.0,300.0,2.0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-2000-vp1199005-ospinaperezyasociados,ciudad 2.000,0.0,270000000.0,4.0,220.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-cordoba-vp1198991-ospinaperezyasociados,ciudad cordoba,0.0,99000000.0,2.0,140.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-los-guaduales-vp1199001-ospinaperezyasociados,los guaduales,0.0,89000000.0,3.0,75.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1190273-ospinaperezyasociados,valle del lili,0.0,278000000.0,5.0,140.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1190265-ospinaperezyasociados,caney,0.0,295000000.0,4.0,138.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-cordoba-vp1186574-ospinaperezyasociados,ciudad cordoba,0.0,95000000.0,2.0,80.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-parque-vp1036793-amcinmobiliaria,hacienda parque,0.0,240000000.0,4.0,97.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-antejardin-vp1037587-amcinmobiliaria,antejardin,0.0,600000000.0,6.0,260.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-guaduales-de-las-mercedes-vp1057290-amcinmobiliaria,guaduales de las mercedes,0.0,540000000.0,5.0,400.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp988010-amcinmobiliaria,el castillo,0.0,350000000.0,4.0,150.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-alirio-mora-beltran-vp1183151-InmobiliariaCEFASGrupoEmpresarialSA,alirio mora beltran,0.0,87000000.0,2.0,105.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-alirio-mora-beltran-vp1183148-InmobiliariaCEFASGrupoEmpresarialSA,alirio mora beltran,0.0,87000000.0,2.0,105.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1178397-InmobiliariaCEFASGrupoEmpresarialSA,valle del lili,0.0,250000000.0,5.0,120.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1178344-InmobiliariaCEFASGrupoEmpresarialSA,valle del lili,0.0,250000000.0,5.0,120.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-jockey-vp929866-amcinmobiliaria,jockey,0.0,780000000.0,6.0,300.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp758362-amcinmobiliaria,pance,0.0,530000000.0,6.0,173.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-country-vp874877-amcinmobiliaria,ciudad country,0.0,250000000.0,4.0,130.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-brisas-de-guadalupe-vp635944-amcinmobiliaria,brisas de guadalupe,0.0,410000000.0,5.0,211.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudadela-comfandi-vp1143766-InmobiliariaCEFASGrupoEmpresarialSA,ciudadela comfandi,0.0,380000000.0,3.0,228.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-merced-vp1153798-InmobiliariaCEFASGrupoEmpresarialSA,la merced,0.0,365000000.0,4.0,230.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-merced-vp1153800-InmobiliariaCEFASGrupoEmpresarialSA,la merced,0.0,365000000.0,4.0,230.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudadela-comfandi-vp1143782-InmobiliariaCEFASGrupoEmpresarialSA,ciudadela comfandi,0.0,380000000.0,3.0,228.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1089182-InmobiliariaCEFASGrupoEmpresarialSA,el limonar,0.0,360000000.0,5.0,265.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1089179-InmobiliariaCEFASGrupoEmpresarialSA,el limonar,0.0,360000000.0,5.0,265.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1059932-InmobiliariaCEFASGrupoEmpresarialSA,el ingenio,0.0,620000000.0,5.0,260.0,4.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-salomia-vp1075463-InmobiliariaCEFASGrupoEmpresarialSA,salomia,0.0,290000000.0,3.0,140.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-asturias-vp1083399-InmobiliariaCEFASGrupoEmpresarialSA,asturias,0.0,170000000.0,3.0,180.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-cedro-vp1051305-InmobiliariaCEFASGrupoEmpresarialSA,el cedro,0.0,470000000.0,4.0,338.0,2.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
9.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-cedro-vp1051279-InmobiliariaCEFASGrupoEmpresarialSA,el cedro,0.0,470000000.0,4.0,338.0,2.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-rivera-vp1068724-sumainmobiliarios,la rivera,0.0,120000000.0,3.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-santa-fe-vp1203152-sumainmobiliarios,santa fe,0.0,190000000.0,3.0,140.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-metropolitano-del-norte-vp1097747-sumainmobiliarios,metropolitano del norte,0.0,198000000.0,3.0,167.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-junin-vp1197131-sumainmobiliarios,junin,0.0,150000000.0,3.0,93.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17.0,13.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp948309-bierainmobiliaria,pance,0.0,2400000000.0,6.0,4.4,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santa-monica-residencial-vp948328-bierainmobiliaria,santa monica residencial,0.0,850000000.0,6.0,525.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-primavera-vp1178068-sumainmobiliarios,primavera,0.0,230000000.0,4.0,240.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1129005-sumainmobiliarios,valle del lili,0.0,330000000.0,4.0,83.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1191820-globalgroupcentroinmobiliario,el ingenio,0.0,280000000.0,6.0,145.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1190263-globalgroupcentroinmobiliario,pance,0.0,2600000000.0,6.0,872.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-merced-vp1068723-sumainmobiliarios,la merced,0.0,325000000.0,4.0,100.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1182965-globalgroupcentroinmobiliario,la flora,0.0,340000000.0,5.0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1183437-globalgroupcentroinmobiliario,la flora,0.0,360000000.0,5.0,170.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1168182-globalgroupcentroinmobiliario,el ingenio,0.0,520000000.0,5.0,280.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1163058-globalgroupcentroinmobiliario,prados del norte,0.0,360000000.0,4.0,250.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-bella-suiza-vp1145144-globalgroupcentroinmobiliario,bella suiza,0.0,190000000.0,5.0,73.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-la-portada-vp1151255-globalgroupcentroinmobiliario,la portada,0.0,1200000000.0,0.0,7.6,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp947883-globalgroupcentroinmobiliario,la flora,0.0,375000000.0,5.0,380.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santa-monica-central-vp598191-globalgroupcentroinmobiliario,santa monica central,0.0,495000000.0,5.0,490.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-riberas-de-las-mercedes-vp577944-globalgroupcentroinmobiliario,riberas de las mercedes,0.0,700000000.0,5.0,1.75,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-pizamos-vp1207612-lilianaramos,pizamos,0.0,125000000.0,2.0,75.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1207613-lilianaramos,caney,0.0,290000000.0,4.0,125.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villa-del-prado-vp1207583-lilianaramos,villa del prado,0.0,150000000.0,3.0,60.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-vipasa-vp1207575-lilianaramos,vipasa,0.0,260000000.0,4.0,285.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1207565-lilianaramos,el refugio,0.0,320000000.0,4.0,136.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-cordoba-reservado-vp1207254-lilianaramos,ciudad cordoba reservado,0.0,230000000.0,2.0,240.0,4.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-poblado-campestre-vp1207253-lilianaramos,poblado campestre,0.0,160000000.0,3.0,61.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-valle-grande-vp1207245-lilianaramos,valle grande,0.0,95000000.0,2.0,60.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-los-cerezos-vp1207246-lilianaramos,los cerezos,0.0,110000000.0,2.0,120.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-palmas-del-norte-vp1207244-lilianaramos,palmas del norte,0.0,245000000.0,3.0,94.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-terra-verde-vp1207236-lilianaramos,terra verde,0.0,300000000.0,0.0,90.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-compartir-vp1206287-lilianaramos,compartir,0.0,105000000.0,2.0,110.0,2.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villas-de-veracruz-vp1199019-lilianaramos,villas de veracruz,0.0,155000000.0,3.0,60.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-acacias-vp1198986-lilianaramos,acacias,0.0,265000000.0,3.0,157.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-cordoba-vp1206289-lilianaramos,ciudad cordoba,0.0,270000000.0,3.0,310.0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-alto-vp1198967-lilianaramos,san fernando alto,0.0,500000000.0,4.0,540.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1208051-delosriosinmobiliaria,caney,0.0,380000000.0,4.0,230.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-san-bosco-vp1208032-delosriosinmobiliaria,san bosco,0.0,190000000.0,2.0,164.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-hacienda-vp1195130-arrendamientosycobranzas,la hacienda,0.0,560000000.0,5.0,190.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1200557-arrendamientosycobranzas,el refugio,0.0,480000000.0,0.0,240.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1189360-arrendamientosycobranzas,ciudad jardin,0.0,435000000.0,6.0,145.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1169271-arrendamientosycobranzas,ciudad jardin,0.0,435000000.0,0.0,135.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-carlos-vp1126940-sumainmobiliarios,san carlos,0.0,380000000.0,3.0,350.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1160950-arrendamientosycobranzas,pance,0.0,1200000000.0,6.0,331.2,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1155837-arrendamientosycobranzas,ciudad jardin,0.0,760000000.0,0.0,396.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-los-guaduales-vp1189056-DimasInmobiliaria,los guaduales,0.0,87000000.0,2.0,80.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-puerta-del-sol-vp1189031-DimasInmobiliaria,puerta del sol,0.0,61000000.0,2.0,56.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1182563-DimasInmobiliaria,la flora,0.0,370000000.0,5.0,185.0,2.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cascadas-vp1183270-DimasInmobiliaria,cascadas,0.0,565000000.0,5.0,380.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-san-carlos-vp1169044-DimasInmobiliaria,san carlos,0.0,270000000.0,3.0,245.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-vipasa-vp1168508-DimasInmobiliaria,vipasa,0.0,440000000.0,4.0,414.0,1.0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1168445-DimasInmobiliaria,pance,0.0,1450000000.0,6.0,1.07,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1168349-DimasInmobiliaria,pance,0.0,780000000.0,6.0,600.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1168325-DimasInmobiliaria,ciudad jardin,0.0,680000000.0,5.0,317.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-recuerdo-vp1168300-DimasInmobiliaria,el recuerdo,0.0,230000000.0,3.0,130.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1204419-DimasInmobiliaria,la flora,0.0,470000000.0,5.0,324.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-miraflores-vp1198260-DimasInmobiliaria,miraflores,0.0,395000000.0,4.0,200.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-la-independencia-vp1196405-DimasInmobiliaria,la independencia,0.0,240000000.0,3.0,180.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1178887-ViviendoInmobiliaria,pance,0.0,1450000000.0,6.0,436.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,11.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-municipal-vp1167169-DimasInmobiliaria,municipal,0.0,240000000.0,3.0,350.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-nueva-base-vp1196393-DimasInmobiliaria,nueva base,0.0,240000000.0,3.0,220.0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1151928-DimasInmobiliaria,pance,0.0,1950000000.0,6.0,3.024,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1098409-DimasInmobiliaria,el limonar,0.0,550000000.0,4.0,240.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
